0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.008,0.000,0.000,0.000,0.000
0.000,-0.252,0.000,0.000,0.000,0.000
0.000,-0.504,0.000,0.000,0.000,0.000
0.000,-0.850,0.000,0.000,0.000,0.000
0.000,-0.984,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-0.874,0.000,0.000,0.000,0.000
0.000,-0.787,0.000,0.000,0.000,0.000
0.000,-0.630,0.000,0.000,0.000,0.000
0.000,-0.512,0.000,0.000,0.000,0.000
0.000,-0.449,0.000,0.000,0.000,0.000
0.000,-0.386,0.000,0.000,0.000,0.000
0.000,-0.362,0.000,0.000,0.000,0.000
0.000,-0.346,0.000,0.000,0.000,0.000
0.000,-0.339,0.000,0.000,0.000,0.000
0.000,-0.331,0.000,0.000,0.000,0.000
0.000,-0.291,0.000,0.000,0.000,0.000
0.000,-0.268,0.000,0.000,0.000,0.000
0.000,-0.220,0.000,0.000,0.000,0.000
0.000,-0.181,0.000,0.000,0.000,0.000
0.000,-0.134,0.000,0.000,0.000,0.000
0.000,-0.094,0.000,0.000,0.000,0.000
0.000,-0.094,0.000,0.000,0.000,0.000
0.000,-0.268,0.000,0.000,0.000,0.000
0.000,-0.354,0.000,0.000,0.000,0.000
0.000,-0.480,0.000,0.000,0.000,0.000
0.000,-0.591,0.000,0.000,0.000,0.000
0.000,-0.795,0.000,0.000,0.000,0.000
0.000,-0.913,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-1.000,0.000,0.000,0.000,0.000
0.000,-0.906,0.000,0.000,0.000,0.000
0.000,-0.835,0.000,0.000,0.000,0.000
0.000,-0.732,0.000,0.000,0.000,0.000
0.000,-0.559,0.000,0.000,0.000,0.000
0.000,-0.433,0.000,0.000,0.000,0.000
0.000,-0.268,0.000,0.000,0.000,0.000
0.000,-0.189,0.000,0.000,0.000,0.000
0.000,-0.126,0.000,0.000,0.000,0.000
0.000,-0.102,0.000,0.000,0.000,0.000
0.000,-0.087,0.000,0.000,0.000,0.000
0.000,-0.071,0.000,0.000,0.000,0.000
0.000,-0.063,0.000,0.000,0.000,0.000
0.000,-0.063,0.000,0.000,0.000,0.000
0.000,-0.055,0.000,0.000,0.000,0.000
0.000,-0.126,0.000,0.000,0.000,0.000
